weight,source,target
2,4700,4230
1,3530,430
1,430,3530
1,3530,'Unemployed'
1,4760,340
1,340,4430
2,4700,7840
1,4020,730
1,730,5920
1,4700,5330
1,4430,4040
1,5810,5840
1,3600,4950
3,'Student',5540
1,5540,4720
2,4700,6200
4,'Student',2910
4,4050,4760
1,4720,5250
2,5260,5840
1,4920,1560
4,'Student',5510
3,4940,4010
2,4920,2910
1,4010,120
1,120,3920
1,5620,4710
1,2910,5860
1,4720,350
1,350,3600
1,5100,1230
1,1230,5100
1,4700,8030
3,4850,5930
1,5930,5850
1,5850,5860
1,4940,3620
1,3620,4620
2,4620,5820
1,5820,4940
1,4940,4950
1,2200,5810
1,5300,4740
2,4740,4110
1,5600,4760
2,6050,3600
4,4700,4840
2,4850,5400
1,4760,5800
3,4850,7750
1,7750,8910
1,8910,4110
1,4920,40
2,5240,4030
2,5630,'Student'
2,'Student',5630
2,4230,4020
1,6260,400
1,4720,8220
3,'Student',8250
1,8250,'Student'
1,4740,4010
3,'Unemployed',5020
1,4010,5840
3,9620,5850
1,5850,9620
1,5700,5810
1,4020,800
1,4740,540
1,7200,7120
8,4230,4720
4,4700,4220
1,4720,1300
1,1300,'Unemployed'
1,4110,3800
1,3410,4720
3,4760,4420
1,4710,4600
2,'Student',5330
1,5330,'Student'
3,4700,5810
2,4030,5120
4,5120,4600
1,4010,8320
1,4920,1540
2,4130,4760
1,4720,8710
2,8710,4110
2,4120,4130
1,4050,6320
4,9620,5860
1,5120,5220
1,5220,4720
1,5400,4460
1,4460,4110
1,4250,6600
1,6250,6230
1,4010,3400
2,4700,3650
2,4760,4820
1,4820,50
1,'Student',8740
3,4760,800
3,800,4760
2,'Student',7020
1,5700,5110
1,4850,5560
1,5560,4850
4,4760,4040
1,4040,2840
1,2840,5600
2,2700,4940
1,3520,5400
1,5400,3520
2,8800,8960
1,8960,3300
1,4760,6240
1,6240,7200
1,4700,5840
2,4760,6600
4,'Unemployed',5630
1,5630,4220
1,4620,5400
1,5860,5110
1,4120,2340
1,4760,7000
1,4850,5520
1,5520,1550
1,4110,520
1,520,'Student'
2,4720,620
1,620,5620
1,3650,4600
1,5620,310
1,4760,7420
1,4020,2720
1,2720,4020
1,4030,5620
11,'Unemployed',6520
1,9620,3910
4,4760,9990
2,9990,4950
1,4950,9990
1,7010,5260
2,5260,4760
1,4620,7010
1,4840,4940
2,4940,5100
8,4700,4720
2,'Student',6730
1,6730,6260
1,5620,5120
2,'Unemployed',5250
2,4150,2300
1,4700,3410
1,3410,4700
1,2540,3800
1,9990,430
1,5400,710
1,710,5400
1,5400,2910
1,2910,1020
1,6420,410
1,'Student',7120
1,4040,5700
1,5120,6730
1,6730,2630
1,2630,6730
1,5260,4220
4,4220,4720
2,4220,4600
3,4600,4220
3,4220,3600
1,800,4720
2,5410,4030
1,4030,4430
3,4430,4110
1,4010,7750
1,4720,7260
1,7260,7750
2,5260,620
1,620,4940
1,4110,8650
1,8650,4110
8,4650,'Unemployed'
4,'Unemployed',4650
1,6200,4950
2,'Student',2900
1,2900,'Student'
1,2040,3920
1,8740,3850
1,3850,5700
2,4740,5260
1,5260,4740
1,4720,3130
1,3130,5160
3,4760,4140
1,4140,4760
1,5400,1040
1,5700,100
1,4430,4620
1,4050,310
1,310,6400
1,5820,2320
2,4940,2540
2,2340,4940
1,5860,5140
1,3600,7700
1,'Unemployed',8230
1,8710,8960
1,4620,720
1,720,8610
1,4700,2200
1,2200,1810
1,1810,500
1,500,1810
1,1810,4900
1,4710,5600
1,4750,6200
1,6200,7340
1,4760,5350
1,5350,4510
1,2310,730
2,4220,4610
1,4620,8310
3,8310,'Unemployed'
3,'Student',2430
1,2430,4900
1,4900,4720
3,'Unemployed',7240
1,4740,5410
1,5410,5700
2,4700,4510
1,4950,5300
1,4150,4650
1,5000,3400
1,5810,7850
1,8830,4760
1,4620,2830
4,4700,8740
2,'Unemployed',8420
1,8420,8410
1,5410,730
1,5300,3410
1,3600,620
1,4020,4740
1,4020,8460
3,5610,4720
3,4030,9620
2,9620,8500
1,4720,3210
1,3210,2540
1,2540,3210
1,2750,4600
1,4600,2750
1,4020,5610
1,5700,4840
2,3950,2540
1,2540,3950
1,4430,5860
1,5810,20
4,4760,1010
1,1010,5620
5,5400,5120
1,7800,4020
2,4720,910
6,9620,6050
1,4750,7810
1,4940,4810
1,4850,8650
1,4940,6250
1,4840,4720
1,4720,2710
1,2900,3130
1,3130,2900
1,4700,5510
1,5510,4700
2,4700,5860
1,4110,4940
1,4720,5900
1,5900,4720
1,4850,840
1,4700,8140
1,4720,3300
1,3300,3600
1,4820,5840
1,8760,8640
1,4220,7960
2,7960,'Unemployed'
1,4150,4230
1,4230,4150
1,4750,8200
2,4950,4700
1,4940,4960
1,5120,4740
2,4020,8960
2,4700,4610
1,4040,2740
1,2740,5100
1,4720,8250
1,4750,8800
1,6250,3920
1,310,4000
1,4850,3410
1,3410,4850
1,4850,410
2,4850,5600
1,4760,860
1,'Student',8760
3,4720,7700
2,4420,4600
1,4600,4420
1,4610,4760
1,4700,1010
2,'Unemployed',8900
1,8900,4940
1,4940,4650
3,2340,5260
2,4760,8300
1,8300,6050
1,6050,7750
1,7750,4700
1,4920,4110
1,5540,'Student'
1,5320,5930
4,5930,4720
3,4760,5820
1,5820,5400
1,1110,5900
1,3640,5400
1,520,4600
1,5400,6440
2,4920,'Student'
1,710,'Student'
1,520,4760
1,4110,20
2,4720,5420
1,4700,110
1,5240,4230
1,4230,430
3,5620,5810
1,3650,4350
1,4720,340
1,2540,5360
1,5300,5260
2,4700,5410
2,4760,3520
1,4700,9130
1,2020,'Student'
1,4920,2820
1,4600,2810
1,4750,4430
1,2540,4430
1,5240,6350
1,4760,1360
1,1360,'Unemployed'
1,2910,4600
1,4720,2140
1,4820,4500
1,1040,4760
2,2630,4760
2,4850,6420
2,4760,6420
3,6420,4760
1,4020,940
1,4030,1960
1,1960,430
1,4760,5420
1,5420,4760
3,4420,4720
1,4760,5920
1,4850,4940
1,4850,310
1,430,3650
1,4420,4760
3,8960,4720
1,4720,8930
1,8930,4720
2,1010,'Unemployed'
1,4920,2020
1,2310,5700
1,5240,4510
3,5700,5620
4,4720,7810
1,4940,5360
5,4940,4510
2,4510,4940
1,4700,2900
1,2900,5240
2,5240,2430
1,2430,5240
1,4740,2000
1,4220,2540
1,4700,4350
1,4350,4720
1,'Unemployed',5420
1,5420,350
1,'Student',620
4,5620,5400
1,4020,4900
1,2150,5620
1,4120,1010
1,5400,2740
1,4940,6260
1,5700,700
1,700,4710
1,4130,4850
1,7310,4760
1,4600,4700
2,2430,'Student'
1,2340,2440
1,1610,2200
1,4760,7150
1,4940,4040
3,4040,4760
1,4760,3710
2,1550,4720
1,4700,1000
1,8800,4720
2,4110,8830
1,4760,9830
1,4720,420
1,420,4760
1,4850,3950
1,3950,5930
2,'Student',9990
2,4230,4220
1,1000,850
2,4850,520
1,4720,2900
1,4850,800
1,5240,4020
1,4600,4610
1,4700,500
1,4640,4720
1,5130,4720
1,4720,2040
1,2040,5620
2,5620,2040
2,9840,'Unemployed'
2,6260,8740
1,50,4850
1,1110,2740
1,2740,1110
2,5000,4760
1,'Student',1310
1,4040,4220
2,2750,'Student'
1,4850,1110
2,3130,4760
1,2830,4130
2,4940,5350
2,4720,3630
1,840,830
1,4760,20
1,20,220
1,4830,4960
1,4960,5600
1,5600,4960
1,4960,230
1,4600,5000
1,5850,5400
1,3410,5700
1,5700,1550
1,1550,3410
1,5930,5000
1,4920,4900
1,5700,5020
1,5020,4940
1,5400,4940
2,'Unemployed',3850
1,4150,5820
2,5820,4760
1,4760,4670
1,4670,1300
1,730,3600
1,2300,3410
1,310,3640
1,4840,5600
1,4850,7220
1,7220,4110
1,4110,4840
1,2740,4760
2,4220,4700
2,5310,4720
4,9620,8300
4,6230,5620
1,5620,6230
5,4250,4760
1,2540,1960
1,1960,4620
1,4620,1960
1,4110,6350
1,6350,4110
3,2000,3600
1,4710,5610
1,4020,8000
1,410,'Student'
1,'Student',4500
1,4700,9610
1,7810,4510
2,5810,3920
1,3240,310
1,310,3130
1,3130,2000
2,5260,5860
1,5860,4130
2,5600,4130
3,4000,4700
1,4820,7700
1,5930,5530
2,5530,'Unemployed'
1,3130,3650
1,5620,520
1,520,6260
1,4430,7750
1,430,4700
1,4700,4960
1,4920,620
1,3920,2010
1,2010,5250
1,'Unemployed',3050
1,3050,'Unemployed'
1,4720,6040
2,6040,'Unemployed'
1,4020,8800
1,4710,4700
1,4820,810
2,810,'Unemployed'
1,800,5930
1,4760,3620
1,3620,4700
1,4850,9810
1,2720,6350
1,4760,1800
2,1800,'Unemployed'
1,'Unemployed',1800
1,4940,4250
1,4130,4120
2,5620,4130
1,4050,5510
1,5510,4010
1,6230,4030
1,4030,1360
1,1360,6350
2,5400,4700
1,5400,620
1,5240,1410
2,5610,8960
1,4700,8830
1,8830,4110
1,4510,160
1,4060,6230
1,5240,5520
1,5160,4620
1,4620,4020
2,4720,4420
1,4420,5260
1,5260,2540
2,2300,4110
1,5810,4700
5,4720,4040
1,4040,2000
1,2320,4720
1,4720,2320
1,2320,2540
1,2540,3010
1,3010,2540
1,4920,5610
1,5610,5400
1,4700,4600
1,4720,8140
1,4700,5600
1,5600,5160
1,5160,8740
1,4740,4840
2,2740,4110
1,5400,520
1,520,5400
1,5810,4720
2,5860,5240
1,5620,5860
1,4030,7750
1,5620,4820
2,4820,4700
1,4700,4420
2,4420,2750
1,'Student',3250
1,4760,1530
1,1530,7220
2,3920,5100
2,5700,4940
1,4350,200
3,4940,5860
1,4700,3630
1,4850,4810
1,4810,4510
1,4920,5930
1,5930,430
1,4720,9840
1,9840,6510
2,6510,6660
1,6660,6510
2,2340,4760
1,4510,5410
1,4740,7620
1,6260,4230
1,4150,5900
1,5900,4110
1,230,5700
2,430,4620
1,1110,2000
1,2900,4530
1,4700,10
1,4760,4200
3,4720,1020
1,1020,8960
1,3300,'Student'
2,4030,4600
1,5420,3950
1,3950,5260
1,5860,4940
1,5860,4120
1,4120,4760
2,4720,4850
1,4710,5700
1,6420,4140
1,4140,5240
1,4110,8800
1,8800,8220
1,4760,6120
1,6120,'Student'
2,'Student',3740
1,3740,'Student'
1,4940,3130
1,4760,3530
1,4700,310
1,4600,5350
1,3600,430
1,4850,4900
1,4900,4740
1,4760,5520
1,4760,7010
1,7010,4760
1,4940,3410
1,6230,4140
1,4140,6230
1,6230,4640
2,4510,4050
1,4010,4510
1,4510,4620
1,4840,4850
1,2830,4040
1,2000,230
1,4700,5100
1,4700,7950
3,4760,4540
2,4540,4760
1,4540,'Unemployed'
2,5860,5510
1,5510,8960
1,8960,5510
1,5510,5860
1,8250,7010
1,4820,4710
2,1810,'Unemployed'
1,4700,160
1,5400,5610
2,5810,4940
1,5160,3910
1,4760,5930
1,5860,4650
1,4650,5860
1,4250,6350
1,5930,2600
1,2310,4760
1,5330,120
3,4230,8960
1,'Student',4000
1,4000,4940
1,4740,430
1,430,1560
1,4760,6660
1,5860,5810
1,3530,3630
1,6050,6220
1,6220,4220
1,4220,6050
1,6050,4220
1,4220,1540
1,4720,5150
1,'Unemployed',8760
1,4920,430
1,5860,2600
1,2600,5860
1,4760,2750
1,2750,3920
1,3920,4120
1,4120,2750
1,2750,5400
1,5400,2750
1,5810,1960
3,4720,7610
1,4740,4050
1,800,'Student'
1,4760,3320
1,2200,2340
1,4820,1810
1,5700,7010
1,7010,4600
2,6260,4040
2,50,'Unemployed'
1,4920,230
1,4710,4850
1,4130,4030
1,4030,5810
2,5810,5930
1,5120,4050
2,4600,5120
1,8960,4140
1,4140,3600
1,5930,6230
1,5900,4600
1,5600,9990
1,4030,9840
1,4510,5400
1,4600,3620
1,3620,3630
1,3630,3620
1,4700,1100
1,1100,'Unemployed'
2,4760,8540
1,8540,2600
1,2760,2600
1,2600,4030
1,5900,5160
2,4720,7330
1,7330,2720
1,4820,5240
1,6230,4960
1,4960,4810
1,4700,4500
1,4500,4700
1,4760,7120
1,5250,3820
1,4000,310
1,4940,7330
1,4020,3920
1,3920,9990
1,9990,7310
1,7310,7330
1,4700,4050
1,4120,5260
2,3920,4700
2,5600,4700
1,4760,3400
1,5310,4700
1,4940,4120
2,4120,8960
2,8800,4020
1,4760,8100
1,8100,4760
1,4110,2020
1,5810,4960
1,4960,4150
1,4150,4960
1,4960,9990
3,'Student',6240
1,'Unemployed',7550
1,4760,8350
1,4700,3510
1,4700,8320
1,8320,850
1,850,5850
1,5850,8320
1,5240,6200
1,5400,4510
2,9990,4720
1,4050,5240
1,2910,4700
2,'Student',7320
1,7320,'Student'
2,1350,'Student'
1,'Unemployed',1530
1,4020,5140
1,20,4000
2,4720,120
1,6730,'Student'
1,'Student',3060
1,3060,'Student'
1,'Unemployed',3730
1,4720,8810
1,4110,8310
1,5620,5520
1,5540,4760
1,4020,5540
1,5540,5800
1,20,4010
1,5240,4010
1,4720,9990
1,4700,4060
1,'Unemployed',2440
1,2440,4760
1,2310,2330
1,9030,6350
2,6350,7200
11,9150,'Unemployed'
1,9420,'Unemployed'
2,9620,6240
3,9610,4140
23,9140,'Unemployed'
10,'Unemployed',9140
9,9750,'Unemployed'
3,9620,7010
1,4020,3950
2,1110,4020
1,4020,1110
2,9130,1000
2,9720,4720
8,9620,4600
1,9120,7210
2,9610,7020
1,7020,850
1,850,6200
1,6200,310
40,9120,'Unemployed'
4,9130,50
1,9620,2010
9,9130,5620
2,9350,4020
1,4020,5240
1,5240,4550
1,4110,8630
1,8630,'Unemployed'
7,9620,430
3,430,9620
1,430,9130
3,9130,430
1,9620,4350
1,4350,4320
1,4720,4320
3,'Unemployed',6040
1,6040,7700
1,6320,4130
1,4110,7620
2,9360,4110
1,4110,2800
1,2800,4110
1,9130,4150
1,9600,2000
1,2000,100
6,9130,9610
1,9610,6200
1,9130,100
1,9130,4710
1,4020,6360
1,9610,2010
9,9620,6230
2,6230,9620
4,9600,5620
39,9640,'Student'
16,'Unemployed',9120
2,9350,4760
4,9620,310
1,9140,8960
1,8960,5600
1,9610,7260
1,7260,4010
1,4010,9610
7,9610,9620
4,9620,7200
9,9620,4110
2,4110,9620
8,9130,4220
2,9610,7010
1,5510,310
1,1550,1010
1,1010,1040
1,1040,5620
2,5810,5620
1,5620,1040
3,3920,6230
1,4230,4120
1,9130,3740
6,9620,4010
6,9130,3920
5,9620,7620
1,4250,7150
1,6130,6600
4,4220,5620
1,5620,150
1,8800,4250
3,9620,4940
3,9130,4140
1,4140,4840
1,4850,4220
1,9120,3650
1,2900,1550
1,4250,1550
18,9620,4760
2,6940,'Unemployed'
1,6260,5100
1,5100,6200
2,9620,7420
1,7420,4050
4,9130,5240
1,9640,8810
1,8810,4760
2,4760,9640
2,9620,5810
1,420,'Unemployed'
1,9600,1960
1,9360,8830
1,4720,510
2,4250,4020
2,9000,4720
4,9000,430
1,9750,4760
1,5610,5850
1,6260,7620
32,9350,'Unemployed'
4,9130,8740
2,8740,8960
6,9640,4230
49,9620,4720
22,9630,'Unemployed'
1,'Unemployed',8410
6,9620,8140
1,8140,8740
1,3600,8810
2,9140,4020
1,4020,4060
37,9620,5620
1,9610,4130
2,9610,2920
1,2060,6420
1,6420,2060
13,9620,3920
1,4720,520
2,9640,4610
1,4610,8960
2,'Student',500
2,9140,3600
4,9130,5510
1,9750,5860
1,9620,8320
12,9510,'Unemployed'
7,'Unemployed',9510
2,'Unemployed',8540
2,5620,8740
9,9620,5610
1,5610,6200
1,6200,7620
1,7620,4240
41,9360,'Unemployed'
1,'Unemployed',3210
1,3210,5240
1,5240,3210
1,3210,4600
5,9610,8960
3,9610,5240
1,9630,6420
1,4110,7010
21,9350,'Student'
4,9130,6420
1,2340,1010
1,1010,2340
1,1020,4720
1,9610,1560
1,6420,7620
3,7620,5620
1,5620,7700
2,9620,8040
1,4060,4020
1,9130,7950
4,9610,8220
1,9640,2540
2,3920,5610
1,5610,5240
1,9610,6350
1,9620,500
8,9620,7750
3,9360,7200
14,9640,4720
17,9130,6260
6,9620,5400
2,5400,9620
3,9620,2720
1,2720,5240
4,9620,4620
1,9360,5700
1,9510,7960
1,9640,1910
1,5620,4650
5,9640,4600
9,9610,6260
4,160,'Unemployed'
2,9600,7700
1,7700,'Student'
1,8740,1550
1,4050,4040
4,9150,'Student'
4,9000,20
1,20,430
2,3600,9620
5,9620,5160
1,9360,2040
4,9130,5610
1,9350,8810
1,4020,1560
1,'Unemployed',8240
5,'Student',9350
1,'Student',120
1,120,800
1,4740,5110
1,5110,4120
1,4140,7800
1,7800,8740
3,9130,4600
1,5120,2340
3,9140,5240
1,9600,3850
2,4760,4960
1,4850,5410
1,9610,2000
4,9000,5000
9,'Student',9640
3,9620,7720
2,9600,4020
1,4650,5160
1,5160,4650
1,9620,3320
35,9620,4250
1,9130,7220
1,9620,710
1,710,9620
1,9620,4120
1,4010,8740
17,9620,9130
1,9350,4110
2,'Student',4530
5,9620,4140
1,7750,2540
2,4220,9620
1,5620,410
1,9420,7140
1,9130,1110
1,1110,7020
1,1110,1040
2,9000,7210
4,9600,4700
5,9620,7810
1,7810,4700
2,9620,2310
1,2310,4720
1,9620,2850
1,2850,5850
1,5850,2850
1,9650,6260
1,4800,9350
1,9350,5240
1,5240,2820
3,9620,7700
4,'Unemployed',2860
1,2340,2740
1,2740,5620
1,4110,2740
1,2740,2720
2,9610,4700
1,9620,1100
2,9620,6320
3,4140,'Student'
1,9620,200
3,9610,6940
1,9360,5300
2,5610,4610
1,4610,5610
1,8300,4700
1,6420,5240
1,4220,3940
1,3940,4720
3,9640,5610
7,9130,8960
2,9000,4700
9,9620,6420
7,9610,9130
3,9600,8960
7,9610,4760
1,4020,2910
1,6260,5310
1,9620,350
1,4940,9640
1,9640,4940
3,4940,9620
1,9620,7320
6,9640,4760
2,9620,9720
6,9610,4220
6,9620,4050
1,4050,930
1,930,'Unemployed'
2,2340,9130
4,9130,2340
1,2340,6440
7,9640,5620
2,9610,430
1,5700,4050
1,4050,5160
7,9620,4230
2,9360,4030
1,9120,4220
1,4220,9120
1,9600,5100
1,7010,7040
1,7040,1110
1,5160,5020
1,5020,1540
1,9620,8850
1,8850,6320
1,'Unemployed',7350
1,430,2750
1,5400,7140
3,9620,4640
3,9620,3410
1,'Student',8220
2,8220,9620
2,9620,5800
1,5800,5350
1,5350,8260
1,7750,8800
1,8800,2750
1,4060,4220
1,9120,3950
1,3950,9120
7,'Student',9610
1,9360,6510
2,6510,4050
1,9640,1040
1,1040,8740
8,9600,'Student'
10,9620,4030
2,6420,9620
3,'Student',9360
1,9360,2340
2,2340,1550
2,1550,2340
1,7210,4750
3,9640,4250
1,9640,8720
2,9610,710
1,710,10
1,10,710
1,710,7700
1,7700,9610
1,9610,7700
1,4720,6250
1,9130,1350
3,4030,310
1,5240,4000
3,'Student',6520
2,9620,6520
1,6520,9620
1,9130,5320
1,8800,8720
1,8720,8220
1,9630,3600
1,9130,6240
1,9620,860
1,860,120
12,9620,9610
1,9610,2760
1,2760,8300
1,9610,3250
2,9130,160
1,4150,7840
1,7840,5160
7,9620,8800
1,9610,2810
1,2810,'Unemployed'
1,9410,3920
2,9620,1010
1,1010,1020
1,1020,1010
1,6420,6660
1,6660,6420
2,9600,6420
11,'Unemployed',9360
2,9610,6440
8,9640,4220
1,4220,9640
1,9610,7150
1,6230,7150
2,4720,7800
3,9130,6600
1,6600,4110
2,9110,'Unemployed'
1,6260,5860
3,5860,9620
7,'Unemployed',8810
2,9610,5610
2,9600,3630
1,3630,9600
4,9130,6320
5,9610,7750
1,7750,3920
1,4250,7550
1,7550,3920
1,'Student',3540
1,3540,'Unemployed'
1,2540,3650
1,9610,6520
1,6520,8960
1,9640,5260
11,4250,9620
2,9620,4420
1,'Student',4410
1,4410,2750
1,2750,2340
1,2340,2900
1,6260,3650
1,4940,7560
1,9120,7750
1,4950,120
1,9520,430
1,430,7150
2,7150,6320
1,9360,7210
1,9600,4140
3,9640,9620
6,9640,8960
1,2830,3650
6,4110,9130
1,9130,8320
1,8320,4700
1,5620,9130
5,9130,3600
1,9620,3800
2,9140,4230
1,4230,3650
1,2720,4430
1,4430,4540
2,9130,4950
1,5620,3740
1,3740,5240
1,9130,4230
1,9620,3520
1,9640,7120
2,9410,3600
1,9130,3950
1,3950,2200
2,2200,1560
1,1560,2200
1,1560,3950
1,3950,8720
1,9620,6760
1,8740,6330
4,9520,6320
2,9610,6230
1,6230,9610
1,9610,1530
9,9130,4110
2,9620,7020
2,9130,4750
1,4750,4710
1,4710,4750
2,9130,6510
1,4050,6510
1,6260,8040
1,9990,4420
1,4420,2760
2,2760,'Student'
2,'Student',2760
7,9610,4720
1,9510,9000
4,9030,'Unemployed'
1,'Unemployed',9030
1,9030,4540
1,4540,9030
1,4220,4140
1,'Student',8400
1,8400,'Student'
2,9610,4940
1,4940,4840
2,4840,4950
4,9130,7150
1,7120,4720
1,'Unemployed',8720
1,9620,6940
1,6940,4940
1,9640,5700
1,9620,3900
1,5240,8140
1,9610,8200
1,9130,5530
2,6260,8030
1,9510,9600
1,9620,3740
1,9130,6760
1,6760,6510
1,'Student',6510
3,9130,5810
1,2020,3600
1,9130,4120
1,4120,9130
1,'Unemployed',8250
1,8250,1020
6,9620,3600
5,9620,4430
5,4430,9620
1,9410,5550
1,500,'Unemployed'
1,710,4700
1,9000,9620
1,9130,9000
9,9130,4720
1,9620,7220
1,7220,8800
1,9360,800
1,800,1040
5,9600,4720
13,9610,4020
1,6230,4050
5,9640,4020
1,4110,5100
1,9200,6440
1,6320,4760
1,2310,4800
1,4800,4010
1,1020,4050
4,9620,5600
1,9600,4200
1,9130,8030
1,9620,2820
1,2550,1860
1,9120,4250
1,4250,9120
1,6350,5240
1,7020,7320
1,7320,4060
1,3400,2000
2,9620,5700
2,2150,5860
1,5860,2150
2,9130,5310
1,9000,5810
1,5240,2800
1,2800,4050
3,9610,9990
1,9990,5620
1,1000,4210
6,9630,'Student'
1,9560,8740
4,9620,4750
1,4750,9130
1,9640,800
1,800,1220
2,9130,5300
1,5300,4230
12,9130,9620
5,9130,7750
1,7750,2440
1,5860,4850
5,9410,'Unemployed'
1,7220,7140
1,'Student',5020
1,5020,9350
1,9350,7200
4,9300,'Student'
1,2310,2600
1,2600,2310
1,7340,6230
1,7150,9130
1,8140,5610
1,5610,5000
1,5000,9620
1,9120,4610
1,2850,4030
1,4030,2320
2,9620,4500
1,4500,4200
1,4200,4500
3,9360,4020
2,9140,4250
1,9130,5700
3,9130,8300
1,8300,220
2,220,4110
1,4110,220
1,4110,1310
1,6260,4130
3,9620,5260
1,5260,9620
3,4220,9130
8,9620,8960
1,3740,4110
1,3740,5400
1,5120,3740
1,800,230
1,5530,5620
1,5620,8220
15,9360,'Student'
2,9600,7620
2,7620,8740
1,8740,4220
1,9130,8950
1,9520,7420
7,9600,9130
1,9620,2300
1,9640,4700
1,9420,4530
1,8960,8260
1,8960,3800
1,9130,8710
1,9600,8100
3,9130,5400
1,5400,9130
1,5510,5240
1,7810,7700
2,9620,9120
1,4600,7020
1,9000,5630
1,7510,7930
1,2300,6600
7,6600,'Unemployed'
1,2740,9990
1,9990,2740
1,9620,9360
1,9360,4960
1,4240,2630
1,9640,8100
2,8100,'Student'
1,'Student',8100
1,9350,4250
3,9610,7200
1,8960,7200
1,9720,4050
1,4640,2830
1,2830,4640
1,9620,6020
2,6020,'Unemployed'
3,'Unemployed',6020
1,4600,8300
1,8300,4600
2,4600,9640
2,9130,7810
1,4220,4050
7,9620,8220
4,9600,6230
1,6230,7120
1,7120,6230
1,9360,7260
6,9620,6350
1,9150,4110
1,4110,9150
2,9620,8830
1,8830,5810
1,9620,5230
1,5230,4720
2,3920,3800
1,4230,9620
5,9720,'Student'
1,'Student',9720
1,9130,4010
1,4010,9620
1,9130,7510
2,7510,'Unemployed'
4,9600,9000
1,9520,4350
1,4350,6300
1,6300,6260
1,9610,4610
1,9140,4720
1,4620,3920
2,9120,9130
1,5930,9600
3,9600,7200
1,7200,9600
1,6220,8810
1,8810,7950
1,7950,'Student'
1,4820,4020
1,4420,9610
1,9310,4760
14,9600,9620
1,2060,3600
1,4110,7260
2,7260,9620
1,430,5240
1,9600,6530
7,9620,9600
2,9130,5820
1,5820,8760
1,8760,3600
1,9600,4040
1,4040,9600
1,9600,6760
2,5610,9600
1,9620,6220
1,6220,4720
2,9130,2310
1,2310,7210
1,3850,3920
2,9640,7200
2,7200,7750
2,7750,7200
1,9620,8200
5,'Unemployed',9630
1,9620,2700
1,2700,5600
1,5600,9620
1,5600,7010
1,7010,2700
2,'Unemployed',4750
1,4750,430
2,9610,5400
1,4220,2750
1,2750,1040
1,1040,2750
2,2750,4720
1,1110,2750
1,2750,4400
1,4400,2750
3,9640,6260
1,9640,4000
3,4250,5240
3,9360,4720
1,4720,9360
1,4020,8650
3,9620,6510
1,9520,7210
1,7210,4110
1,8740,1400
1,9610,4600
2,9630,5610
2,9640,6420
1,6230,9510
2,4050,4220
1,4740,4710
1,9350,7800
1,7800,9350
2,9360,2720
2,2720,9360
4,9360,4760
1,7800,4720
2,3920,5620
1,6440,4250
1,'Student',7700
1,9640,6000
1,7750,9600
2,9600,4010
1,4010,9600
2,5620,2720
1,9230,160
1,160,9230
1,9230,'Unemployed'
1,9610,6500
1,6500,4220
2,7010,9620
1,9350,4700
1,3600,9350
2,9620,620
1,620,7700
1,9230,910
1,910,4110
1,9520,6940
1,9510,9130
1,9630,4600
1,4760,710
1,710,5000
4,9600,8740
2,9620,3130
1,4940,8000
1,5850,4130
1,4130,6260
1,9120,4760
1,'Student',730
1,'Student',6040
1,6040,'Student'
1,9410,7200
1,9620,1540
1,9360,430
1,9130,9630
1,9630,4610
1,4610,9630
3,9620,4510
1,4720,9640
1,9130,7610
5,7610,'Unemployed'
1,8220,8950
1,7150,6260
2,6260,9610
7,9130,4850
1,6230,9600
2,9620,9840
1,9840,5240
1,430,8740
4,9130,6050
1,6050,9130
3,'Unemployed',9410
1,9740,4210
1,4210,4760
1,4760,4210
1,9600,6040
1,8140,9620
5,9620,8740
1,9640,3650
1,9130,3630
1,3630,5620
1,5620,3630
3,9130,9990
1,9990,5000
3,9000,6200
1,2630,9620
1,910,4760
1,5310,8830
1,8830,2600
1,8830,5120
1,7420,6350
1,2630,310
4,9620,2340
1,2340,5620
1,4550,4720
1,4720,4550
1,4550,2630
3,9640,4030
1,4030,230
1,9620,6400
2,6400,9620
4,9620,6440
1,6440,7340
1,7340,8940
1,8940,9620
1,5560,9000
1,6230,4760
1,5620,1110
1,9620,8540
1,8540,6250
1,8300,8740
1,8740,4230
1,6260,6720
1,6720,6260
2,700,'Unemployed'
1,9410,4760
2,9130,4840
4,9620,9640
4,9130,4130
1,4130,4040
1,9130,4350
1,9620,8360
4,9600,7750
1,7750,5350
1,5350,4850
1,9520,'Unemployed'
1,9130,9300
1,9350,4530
1,4530,5300
2,9620,7900
1,'Unemployed',8620
1,8620,'Unemployed'
2,9620,7330
1,7330,4720
1,4720,7340
1,4050,4840
3,9620,5410
1,5410,6260
1,7810,8740
1,9730,5700
1,5240,8740
1,2630,6230
1,9640,3800
1,9610,4960
1,4960,5240
1,9620,4210
1,4210,9620
3,9620,4850
1,4020,4950
1,9620,2750
1,9600,6220
1,6220,8710
1,8710,6220
1,6220,9130
1,4760,5530
1,5530,5030
3,9620,5930
1,9600,4760
2,9720,6260
1,9610,3540
1,4600,5110
1,9650,'Unemployed'
3,9130,4960
2,9640,4050
1,9350,4220
4,9360,9620
2,'Student',8030
7,9600,5610
2,430,9610
3,'Student',940
1,940,'Student'
1,5240,7810
1,7810,3920
3,4620,9620
2,8960,9620
1,8740,5860
1,5860,4230
1,7320,2340
1,8800,8740
1,6520,7310
1,7200,6240
1,9130,7310
1,7310,3800
